country,year,age_group,sex,subcode,ucd,any_common,population
BR,2012,0-4,F,K80,1,1,7153216
BR,2012,0-4,M,K80,0,1,7492554
BR,2012,10-14,F,K80,0,0,8285050
BR,2012,10-14,M,K80,0,0,8541075
BR,2012,15-19,F,K80,1,4,8589660
BR,2012,15-19,M,K80,2,2,8639928
BR,2012,20-24,F,K80,9,12,8531695
BR,2012,20-24,M,K80,1,1,8441064
BR,2012,25-29,F,K80,11,13,8792496
BR,2012,25-29,M,K80,2,3,8575592
BR,2012,30-34,F,K80,19,27,8544808
BR,2012,30-34,M,K80,13,19,8199033
BR,2012,35-39,F,K80,21,28,7470921
BR,2012,35-39,M,K80,7,15,7099826
BR,2012,40-44,F,K80,24,41,6855954
BR,2012,40-44,M,K80,16,25,6421655
BR,2012,45-49,F,K80,38,54,6462955
BR,2012,45-49,M,K80,15,27,5948125
BR,2012,5-9,F,K80,0,0,7569606
BR,2012,5-9,M,K80,0,1,7921789
BR,2012,50-54,F,K80,54,84,5695367
BR,2012,50-54,M,K80,28,49,5184257
BR,2012,55-59,F,K80,49,79,4730221
BR,2012,55-59,M,K80,52,82,4250290
BR,2012,60-64,F,K80,82,126,3745698
BR,2012,60-64,M,K80,59,80,3312928
BR,2012,65-69,F,K80,114,160,2818255
BR,2012,65-69,M,K80,66,101,2425459
BR,2012,70-74,F,K80,121,190,2176358
BR,2012,70-74,M,K80,92,133,1760793
BR,2012,75-79,F,K80,160,237,1628848
BR,2012,75-79,M,K80,90,133,1200455
BR,2012,80-84,F,K80,179,254,1080514
BR,2012,80-84,M,K80,101,153,712708
BR,2012,85+,F,K80,263,400,895787
BR,2012,85+,M,K80,128,184,515680
BR,2013,0-4,F,K80,0,0,7121178
BR,2013,0-4,M,K80,1,1,7463884
BR,2013,10-14,F,K80,1,1,8138707
BR,2013,10-14,M,K80,1,2,8426065
BR,2013,15-19,F,K80,0,3,8561467
BR,2013,15-19,M,K80,2,3,8644694
BR,2013,20-24,F,K80,4,6,8488814
BR,2013,20-24,M,K80,1,1,8412732
BR,2013,25-29,F,K80,7,15,8724932
BR,2013,25-29,M,K80,4,6,8524675
BR,2013,30-34,F,K80,22,30,8648899
BR,2013,30-34,M,K80,13,17,8310811
BR,2013,35-39,F,K80,24,34,7660500
BR,2013,35-39,M,K80,10,16,7282908
BR,2013,40-44,F,K80,31,40,6928918
BR,2013,40-44,M,K80,17,23,6497525
BR,2013,45-49,F,K80,43,59,6540506
BR,2013,45-49,M,K80,25,40,6021673
BR,2013,5-9,F,K80,0,0,7454699
BR,2013,5-9,M,K80,0,0,7805624
BR,2013,50-54,F,K80,46,74,5850019
BR,2013,50-54,M,K80,35,55,5313955
BR,2013,55-59,F,K80,71,110,4896250
BR,2013,55-59,M,K80,45,85,4391704
BR,2013,60-64,F,K80,91,127,3903087
BR,2013,60-64,M,K80,60,91,3437752
BR,2013,65-69,F,K80,97,159,2951155
BR,2013,65-69,M,K80,58,96,2536782
BR,2013,70-74,F,K80,147,214,2228456
BR,2013,70-74,M,K80,82,129,1804579
BR,2013,75-79,F,K80,160,221,1687030
BR,2013,75-79,M,K80,104,146,1248516
BR,2013,80-84,F,K80,159,234,1112004
BR,2013,80-84,M,K80,113,149,732403
BR,2013,85+,F,K80,285,431,937332
BR,2013,85+,M,K80,118,169,536467
BR,2014,0-4,F,K80,0,2,7115554
BR,2014,0-4,M,K80,0,0,7461659
BR,2014,10-14,F,K80,0,0,7978298
BR,2014,10-14,M,K80,0,1,8293387
BR,2014,15-19,F,K80,2,4,8523697
BR,2014,15-19,M,K80,0,0,8643609
BR,2014,20-24,F,K80,10,19,8471662
BR,2014,20-24,M,K80,4,5,8409991
BR,2014,25-29,F,K80,8,13,8633807
BR,2014,25-29,M,K80,0,4,8450017
BR,2014,30-34,F,K80,21,30,8708662
BR,2014,30-34,M,K80,6,11,8384967
BR,2014,35-39,F,K80,19,30,7877867
BR,2014,35-39,M,K80,10,18,7491084
BR,2014,40-44,F,K80,38,47,7011991
BR,2014,40-44,M,K80,18,30,6583218
BR,2014,45-49,F,K80,45,66,6600591
BR,2014,45-49,M,K80,27,39,6083062
BR,2014,5-9,F,K80,1,1,7355032
BR,2014,5-9,M,K80,0,0,7702044
BR,2014,50-54,F,K80,58,82,5998567
BR,2014,50-54,M,K80,37,59,5439538
BR,2014,55-59,F,K80,79,109,5061785
BR,2014,55-59,M,K80,57,86,4532346
BR,2014,60-64,F,K80,81,123,4063093
BR,2014,60-64,M,K80,60,93,3565197
BR,2014,65-69,F,K80,120,173,3091959
BR,2014,65-69,M,K80,77,104,2652529
BR,2014,70-74,F,K80,139,187,2291556
BR,2014,70-74,M,K80,78,104,1857771
BR,2014,75-79,F,K80,141,235,1743986
BR,2014,75-79,M,K80,99,129,1295242
BR,2014,80-84,F,K80,148,215,1146515
BR,2014,80-84,M,K80,107,146,755472
BR,2014,85+,F,K80,274,411,978399
BR,2014,85+,M,K80,123,182,556977
BR,2015,0-4,F,K80,0,1,7164367
BR,2015,0-4,M,K80,1,1,7515065
BR,2015,10-14,F,K80,1,2,7821067
BR,2015,10-14,M,K80,0,0,8160183
BR,2015,15-19,F,K80,3,7,8463413
BR,2015,15-19,M,K80,0,0,8620023
BR,2015,20-24,F,K80,8,11,8465532
BR,2015,20-24,M,K80,2,3,8418677
BR,2015,25-29,F,K80,13,16,8530001
BR,2015,25-29,M,K80,5,8,8361597
BR,2015,30-34,F,K80,17,27,8725993
BR,2015,30-34,M,K80,9,13,8420722
BR,2015,35-39,F,K80,23,34,8100207
BR,2015,35-39,M,K80,11,18,7703994
BR,2015,40-44,F,K80,38,45,7111549
BR,2015,40-44,M,K80,28,35,6684388
BR,2015,45-49,F,K80,42,65,6651191
BR,2015,45-49,M,K80,32,48,6138395
BR,2015,5-9,F,K80,0,0,7249887
BR,2015,5-9,M,K80,0,0,7591156
BR,2015,50-54,F,K80,62,91,6135162
BR,2015,50-54,M,K80,41,60,5556950
BR,2015,55-59,F,K80,82,104,5225990
BR,2015,55-59,M,K80,57,80,4670515
BR,2015,60-64,F,K80,78,113,4225128
BR,2015,60-64,M,K80,66,97,3695467
BR,2015,65-69,F,K80,101,153,3235883
BR,2015,65-69,M,K80,70,106,2768071
BR,2015,70-74,F,K80,124,175,2370932
BR,2015,70-74,M,K80,104,154,1924382
BR,2015,75-79,F,K80,152,239,1797276
BR,2015,75-79,M,K80,123,164,1338548
BR,2015,80-84,F,K80,161,253,1184417
BR,2015,80-84,M,K80,100,139,782635
BR,2015,85+,F,K80,322,456,1018282
BR,2015,85+,M,K80,131,199,576597
BR,2016,0-4,F,K80,1,1,7176661
BR,2016,0-4,M,K80,0,0,7528358
BR,2016,10-14,F,K80,0,0,7692918
BR,2016,10-14,M,K80,0,0,8042608
BR,2016,15-19,F,K80,2,2,8368049
BR,2016,15-19,M,K80,3,3,8560703
BR,2016,20-24,F,K80,7,19,8455573
BR,2016,20-24,M,K80,5,7,8425652
BR,2016,25-29,F,K80,10,22,8432108
BR,2016,25-29,M,K80,2,4,8276979
BR,2016,30-34,F,K80,16,29,8708705
BR,2016,30-34,M,K80,7,11,8422136
BR,2016,35-39,F,K80,27,29,8298088
BR,2016,35-39,M,K80,4,7,7895670
BR,2016,40-44,F,K80,22,34,7235995
BR,2016,40-44,M,K80,23,29,6808566
BR,2016,45-49,F,K80,47,65,6703547
BR,2016,45-49,M,K80,24,42,6196500
BR,2016,5-9,F,K80,1,1,7159600
BR,2016,5-9,M,K80,1,1,7502714
BR,2016,50-54,F,K80,62,79,6252737
BR,2016,50-54,M,K80,47,59,5661175
BR,2016,55-59,F,K80,56,88,5389174
BR,2016,55-59,M,K80,46,76,4806321
BR,2016,60-64,F,K80,97,143,4387869
BR,2016,60-64,M,K80,89,117,3828330
BR,2016,65-69,F,K80,98,156,3381751
BR,2016,65-69,M,K80,86,119,2882026
BR,2016,70-74,F,K80,122,183,2468444
BR,2016,70-74,M,K80,100,134,2005387
BR,2016,75-79,F,K80,135,211,1845388
BR,2016,75-79,M,K80,99,133,1377290
BR,2016,80-84,F,K80,174,244,1226953
BR,2016,80-84,M,K80,108,149,814825
BR,2016,85+,F,K80,301,454,1057444
BR,2016,85+,M,K80,134,183,595681
BR,2017,0-4,F,K80,0,0,7148689
BR,2017,0-4,M,K80,0,0,7498483
BR,2017,10-14,F,K80,1,1,7561632
BR,2017,10-14,M,K80,0,0,7914826
BR,2017,15-19,F,K80,4,6,8241877
BR,2017,15-19,M,K80,1,1,8468595
BR,2017,20-24,F,K80,8,10,8428840
BR,2017,20-24,M,K80,2,6,8420617
BR,2017,25-29,F,K80,12,19,8352359
BR,2017,25-29,M,K80,6,9,8209257
BR,2017,30-34,F,K80,19,31,8663729
BR,2017,30-34,M,K80,9,13,8394253
BR,2017,35-39,F,K80,28,29,8450130
BR,2017,35-39,M,K80,15,17,8047502
BR,2017,40-44,F,K80,25,36,7389449
BR,2017,40-44,M,K80,17,27,6959431
BR,2017,45-49,F,K80,45,62,6766366
BR,2017,45-49,M,K80,26,38,6264462
BR,2017,5-9,F,K80,0,0,7117371
BR,2017,5-9,M,K80,0,0,7464194
BR,2017,50-54,F,K80,48,76,6348409
BR,2017,50-54,M,K80,30,51,5749790
BR,2017,55-59,F,K80,70,111,5549971
BR,2017,55-59,M,K80,57,80,4939435
BR,2017,60-64,F,K80,101,141,4550391
BR,2017,60-64,M,K80,62,96,3962951
BR,2017,65-69,F,K80,115,174,3530408
BR,2017,65-69,M,K80,92,144,2995964
BR,2017,70-74,F,K80,145,199,2581799
BR,2017,70-74,M,K80,120,160,2098178
BR,2017,75-79,F,K80,186,257,1890520
BR,2017,75-79,M,K80,125,187,1413441
BR,2017,80-84,F,K80,182,252,1274209
BR,2017,80-84,M,K80,115,156,851416
BR,2017,85+,F,K80,351,481,1097587
BR,2017,85+,M,K80,151,197,615026
BR,2018,0-4,F,K80,1,2,7143597
BR,2018,0-4,M,K80,1,3,7492920
BR,2018,10-14,F,K80,1,1,7447052
BR,2018,10-14,M,K80,1,1,7799222
BR,2018,15-19,F,K80,6,7,8091938
BR,2018,15-19,M,K80,1,4,8350778
BR,2018,20-24,F,K80,11,16,8384816
BR,2018,20-24,M,K80,1,3,8404960
BR,2018,25-29,F,K80,12,16,8295079
BR,2018,25-29,M,K80,7,9,8162951
BR,2018,30-34,F,K80,12,17,8588455
BR,2018,30-34,M,K80,10,11,8334848
BR,2018,35-39,F,K80,24,40,8550108
BR,2018,35-39,M,K80,11,17,8154840
BR,2018,40-44,F,K80,28,39,7576354
BR,2018,40-44,M,K80,22,30,7140283
BR,2018,45-49,F,K80,35,63,6839156
BR,2018,45-49,M,K80,32,46,6341828
BR,2018,5-9,F,K80,0,0,7084208
BR,2018,5-9,M,K80,0,0,7433861
BR,2018,50-54,F,K80,53,80,6426200
BR,2018,50-54,M,K80,37,56,5824734
BR,2018,55-59,F,K80,75,103,5703333
BR,2018,55-59,M,K80,44,60,5067999
BR,2018,60-64,F,K80,99,132,4712567
BR,2018,60-64,M,K80,71,105,4098554
BR,2018,65-69,F,K80,109,163,3681482
BR,2018,65-69,M,K80,93,142,3110989
BR,2018,70-74,F,K80,131,201,2707514
BR,2018,70-74,M,K80,113,153,2199247
BR,2018,75-79,F,K80,152,234,1938389
BR,2018,75-79,M,K80,131,183,1451821
BR,2018,80-84,F,K80,182,251,1323721
BR,2018,80-84,M,K80,148,190,890120
BR,2018,85+,F,K80,369,494,1139514
BR,2018,85+,M,K80,171,228,635600
BR,2019,0-4,F,K80,0,1,7111933
BR,2019,0-4,M,K80,0,1,7458700
BR,2019,10-14,F,K80,0,1,7348051
BR,2019,10-14,M,K80,2,2,7696334
BR,2019,15-19,F,K80,3,4,7936624
BR,2019,15-19,M,K80,4,4,8225283
BR,2019,20-24,F,K80,4,8,8347000
BR,2019,20-24,M,K80,2,7,8400832
BR,2019,25-29,F,K80,10,13,8272246
BR,2019,25-29,M,K80,7,12,8150148
BR,2019,30-34,F,K80,21,28,8493968
BR,2019,30-34,M,K80,9,10,8255517
BR,2019,35-39,F,K80,38,48,8608339
BR,2019,35-39,M,K80,20,36,8227095
BR,2019,40-44,F,K80,45,60,7792313
BR,2019,40-44,M,K80,13,20,7347141
BR,2019,45-49,F,K80,46,76,6922507
BR,2019,45-49,M,K80,29,41,6429381
BR,2019,5-9,F,K80,0,0,7077260
BR,2019,5-9,M,K80,1,1,7429405
BR,2019,50-54,F,K80,45,76,6487200
BR,2019,50-54,M,K80,42,65,5888136
BR,2019,55-59,F,K80,83,123,5850910
BR,2019,55-59,M,K80,55,80,5193015
BR,2019,60-64,F,K80,96,138,4874532
BR,2019,60-64,M,K80,74,102,4234251
BR,2019,65-69,F,K80,125,183,3834603
BR,2019,65-69,M,K80,106,139,3228543
BR,2019,70-74,F,K80,141,210,2840115
BR,2019,70-74,M,K80,103,143,2303522
BR,2019,75-79,F,K80,189,255,1996507
BR,2019,75-79,M,K80,153,202,1498484
BR,2019,80-84,F,K80,198,265,1371868
BR,2019,80-84,M,K80,131,175,927586
BR,2019,85+,F,K80,382,526,1182889
BR,2019,85+,M,K80,185,262,657861
BR,2020,0-4,F,K80,0,1,7004496
BR,2020,0-4,M,K80,0,0,7344834
BR,2020,10-14,F,K80,0,0,7243924
BR,2020,10-14,M,K80,0,0,7586218
BR,2020,15-19,F,K80,1,4,7788905
BR,2020,15-19,M,K80,0,0,8104148
BR,2020,20-24,F,K80,13,15,8306493
BR,2020,20-24,M,K80,4,5,8395653
BR,2020,25-29,F,K80,8,14,8277869
BR,2020,25-29,M,K80,7,15,8166249
BR,2020,30-34,F,K80,13,22,8396742
BR,2020,30-34,M,K80,9,9,8171638
BR,2020,35-39,F,K80,25,34,8628980
BR,2020,35-39,M,K80,9,15,8265086
BR,2020,40-44,F,K80,36,55,8014947
BR,2020,40-44,M,K80,19,27,7558885
BR,2020,45-49,F,K80,30,60,7021811
BR,2020,45-49,M,K80,29,41,6529986
BR,2020,5-9,F,K80,0,0,7126888
BR,2020,5-9,M,K80,0,0,7482351
BR,2020,50-54,F,K80,53,78,6537509
BR,2020,50-54,M,K80,37,54,5942314
BR,2020,55-59,F,K80,69,96,5984480
BR,2020,55-59,M,K80,55,80,5305040
BR,2020,60-64,F,K80,104,150,5031864
BR,2020,60-64,M,K80,65,97,4362080
BR,2020,65-69,F,K80,110,162,3985501
BR,2020,65-69,M,K80,72,103,3341603
BR,2020,70-74,F,K80,134,196,2971680
BR,2020,70-74,M,K80,88,122,2399939
BR,2020,75-79,F,K80,124,183,2066197
BR,2020,75-79,M,K80,111,159,1550880
BR,2020,80-84,F,K80,165,250,1413300
BR,2020,80-84,M,K80,123,176,957210
BR,2020,85+,F,K80,304,435,1222349
BR,2020,85+,M,K80,171,240,676840
BR,2021,0-4,F,K80,0,1,6884882
BR,2021,0-4,M,K80,1,1,7218022
BR,2021,10-14,F,K80,0,0,7154758
BR,2021,10-14,M,K80,0,0,7498838
BR,2021,15-19,F,K80,1,1,7667765
BR,2021,15-19,M,K80,2,3,7995489
BR,2021,20-24,F,K80,5,9,8234129
BR,2021,20-24,M,K80,3,4,8358863
BR,2021,25-29,F,K80,19,33,8285732
BR,2021,25-29,M,K80,7,7,8187192
BR,2021,30-34,F,K80,14,23,8308533
BR,2021,30-34,M,K80,8,12,8094262
BR,2021,35-39,F,K80,23,38,8614825
BR,2021,35-39,M,K80,16,24,8266906
BR,2021,40-44,F,K80,22,42,8210457
BR,2021,40-44,M,K80,17,25,7743738
BR,2021,45-49,F,K80,40,61,7140727
BR,2021,45-49,M,K80,25,40,6644267
BR,2021,5-9,F,K80,1,1,7141725
BR,2021,5-9,M,K80,0,0,7497165
BR,2021,50-54,F,K80,58,79,6582891
BR,2021,50-54,M,K80,37,61,5988829
BR,2021,55-59,F,K80,69,103,6090024
BR,2021,55-59,M,K80,48,74,5390506
BR,2021,60-64,F,K80,73,102,5178317
BR,2021,60-64,M,K80,66,107,4474584
BR,2021,65-69,F,K80,110,163,4125812
BR,2021,65-69,M,K80,86,128,3443378
BR,2021,70-74,F,K80,151,201,3095481
BR,2021,70-74,M,K80,93,133,2480412
BR,2021,75-79,F,K80,135,212,2143774
BR,2021,75-79,M,K80,105,147,1604453
BR,2021,80-84,F,K80,170,229,1441677
BR,2021,80-84,M,K80,104,134,974402
BR,2021,85+,F,K80,363,506,1251280
BR,2021,85+,M,K80,163,228,689547
BR,2022,0-4,F,K80,0,0,6748180
BR,2022,0-4,M,K80,0,0,7072657
BR,2022,10-14,F,K80,1,1,7113772
BR,2022,10-14,M,K80,0,1,7461557
BR,2022,15-19,F,K80,1,2,7535168
BR,2022,15-19,M,K80,0,0,7867241
BR,2022,20-24,F,K80,8,14,8119664
BR,2022,20-24,M,K80,3,3,8276952
BR,2022,25-29,F,K80,10,13,8274950
BR,2022,25-29,M,K80,4,5,8193145
BR,2022,30-34,F,K80,17,24,8239142
BR,2022,30-34,M,K80,12,16,8033827
BR,2022,35-39,F,K80,28,48,8574426
BR,2022,35-39,M,K80,13,26,8241075
BR,2022,40-44,F,K80,27,42,8361528
BR,2022,40-44,M,K80,19,29,7890594
BR,2022,45-49,F,K80,46,63,7289770
BR,2022,45-49,M,K80,23,38,6786555
BR,2022,5-9,F,K80,0,1,7117933
BR,2022,5-9,M,K80,0,0,7470215
BR,2022,50-54,F,K80,48,78,6640700
BR,2022,50-54,M,K80,27,48,6048475
BR,2022,55-59,F,K80,67,97,6176634
BR,2022,55-59,M,K80,53,83,5464324
BR,2022,60-64,F,K80,68,112,5325745
BR,2022,60-64,M,K80,78,114,4588721
BR,2022,65-69,F,K80,130,182,4268636
BR,2022,65-69,M,K80,94,121,3552696
BR,2022,70-74,F,K80,147,224,3221066
BR,2022,70-74,M,K80,113,151,2563397
BR,2022,75-79,F,K80,160,228,2234649
BR,2022,75-79,M,K80,116,168,1669303
BR,2022,80-84,F,K80,180,259,1466341
BR,2022,80-84,M,K80,127,162,989957
BR,2022,85+,F,K80,367,508,1279565
BR,2022,85+,M,K80,165,218,704423
BR,2023,0-4,F,K80,1,2,6553590
BR,2023,0-4,M,K80,0,1,6867652
BR,2023,10-14,F,K80,1,1,7082501
BR,2023,10-14,M,K80,0,0,7433007
BR,2023,15-19,F,K80,4,4,7418395
BR,2023,15-19,M,K80,3,6,7751015
BR,2023,20-24,F,K80,8,11,7974090
BR,2023,20-24,M,K80,4,8,8164085
BR,2023,25-29,F,K80,22,34,8248194
BR,2023,25-29,M,K80,4,7,8190619
BR,2023,30-34,F,K80,19,21,8196216
BR,2023,30-34,M,K80,11,13,7999287
BR,2023,35-39,F,K80,23,44,8508424
BR,2023,35-39,M,K80,14,17,8189931
BR,2023,40-44,F,K80,36,56,8465433
BR,2023,40-44,M,K80,23,30,8000280
BR,2023,45-49,F,K80,65,89,7477692
BR,2023,45-49,M,K80,27,39,6966824
BR,2023,5-9,F,K80,0,0,7119716
BR,2023,5-9,M,K80,0,1,7470029
BR,2023,50-54,F,K80,66,96,6714889
BR,2023,50-54,M,K80,41,57,6127370
BR,2023,55-59,F,K80,119,150,6255579
BR,2023,55-59,M,K80,79,113,5538849
BR,2023,60-64,F,K80,105,152,5476616
BR,2023,60-64,M,K80,76,112,4712064
BR,2023,65-69,F,K80,126,189,4424233
BR,2023,65-69,M,K80,125,173,3678399
BR,2023,70-74,F,K80,190,251,3358242
BR,2023,70-74,M,K80,158,201,2662432
BR,2023,75-79,F,K80,172,243,2344518
BR,2023,75-79,M,K80,161,217,1752057
BR,2023,80-84,F,K80,203,283,1501717
BR,2023,80-84,M,K80,148,184,1016004
BR,2023,85+,F,K80,425,577,1323560
BR,2023,85+,M,K80,193,264,731649
BR,2024,0-4,F,K80,2,2,6356612
BR,2024,0-4,M,K80,1,3,6661380
BR,2024,10-14,F,K80,0,1,7076552
BR,2024,10-14,M,K80,2,2,7429136
BR,2024,15-19,F,K80,3,5,7320566
BR,2024,15-19,M,K80,1,1,7651069
BR,2024,20-24,F,K80,12,14,7821129
BR,2024,20-24,M,K80,5,6,8044783
BR,2024,25-29,F,K80,10,19,8219079
BR,2024,25-29,M,K80,3,9,8193616
BR,2024,30-34,F,K80,21,29,8181015
BR,2024,30-34,M,K80,13,17,7992515
BR,2024,35-39,F,K80,24,38,8419411
BR,2024,35-39,M,K80,15,21,8115656
BR,2024,40-44,F,K80,39,54,8525842
BR,2024,40-44,M,K80,28,41,8073611
BR,2024,45-49,F,K80,71,101,7693627
BR,2024,45-49,M,K80,30,47,7171760
BR,2024,5-9,F,K80,0,1,7092027
BR,2024,5-9,M,K80,0,0,7439000
BR,2024,50-54,F,K80,73,108,6798626
BR,2024,50-54,M,K80,46,64,6215140
BR,2024,55-59,F,K80,85,128,6318206
BR,2024,55-59,M,K80,89,124,5603775
BR,2024,60-64,F,K80,117,174,5622638
BR,2024,60-64,M,K80,106,142,4833395
BR,2024,65-69,F,K80,161,235,4582309
BR,2024,65-69,M,K80,110,157,3806961
BR,2024,70-74,F,K80,170,244,3500843
BR,2024,70-74,M,K80,152,194,2768674
BR,2024,75-79,F,K80,197,276,2463099
BR,2024,75-79,M,K80,161,219,1840490
BR,2024,80-84,F,K80,234,317,1550505
BR,2024,80-84,M,K80,152,201,1053425
BR,2024,85+,F,K80,470,614,1379378
BR,2024,85+,M,K80,191,243,767900
US,2012,0-4,F,K80,0,0,9774041
US,2012,0-4,M,K80,0,0,10206895
US,2012,10-14,F,K80,0,0,10111589
US,2012,10-14,M,K80,0,0,10562254
US,2012,15-19,F,K80,1,1,10411033
US,2012,15-19,M,K80,0,0,10962987
US,2012,20-24,F,K80,2,4,11048703
US,2012,20-24,M,K80,0,0,11547696
US,2012,25-29,F,K80,2,5,10567537
US,2012,25-29,M,K80,3,5,10825742
US,2012,30-34,F,K80,2,4,10430149
US,2012,30-34,M,K80,0,1,10480606
US,2012,35-39,F,K80,1,7,9785513
US,2012,35-39,M,K80,4,8,9704768
US,2012,40-44,F,K80,4,10,10572858
US,2012,40-44,M,K80,1,5,10448571
US,2012,45-49,F,K80,3,13,10964652
US,2012,45-49,M,K80,9,16,10719658
US,2012,5-9,F,K80,0,0,10018115
US,2012,5-9,M,K80,0,0,10454564
US,2012,50-54,F,K80,16,22,11498699
US,2012,50-54,M,K80,22,42,11072956
US,2012,55-59,F,K80,17,28,10702819
US,2012,55-59,M,K80,27,53,10063422
US,2012,60-64,F,K80,18,46,9278588
US,2012,60-64,M,K80,43,71,8531036
US,2012,65-69,F,K80,34,52,7372870
US,2012,65-69,M,K80,47,71,6607248
US,2012,70-74,F,K80,33,66,5414881
US,2012,70-74,M,K80,46,85,4598264
US,2012,75-79,F,K80,62,102,4200910
US,2012,75-79,M,K80,55,92,3293616
US,2012,80-84,F,K80,75,115,3425248
US,2012,80-84,M,K80,65,130,2354010
US,2012,85+,F,K80,275,440,3902430
US,2012,85+,M,K80,158,255,1962734
US,2013,0-4,F,K80,0,0,9710523
US,2013,0-4,M,K80,0,0,10144661
US,2013,10-14,F,K80,0,0,10109744
US,2013,10-14,M,K80,0,0,10547243
US,2013,15-19,F,K80,0,0,10332561
US,2013,15-19,M,K80,0,0,10850915
US,2013,20-24,F,K80,1,2,11139145
US,2013,20-24,M,K80,0,0,11687700
US,2013,25-29,F,K80,1,1,10642006
US,2013,25-29,M,K80,0,1,10940347
US,2013,30-34,F,K80,2,7,10603284
US,2013,30-34,M,K80,2,9,10668769
US,2013,35-39,F,K80,1,6,9832348
US,2013,35-39,M,K80,3,7,9772347
US,2013,40-44,F,K80,5,10,10493518
US,2013,40-44,M,K80,8,11,10347955
US,2013,45-49,F,K80,12,18,10711713
US,2013,45-49,M,K80,8,15,10491199
US,2013,5-9,F,K80,0,0,10068928
US,2013,5-9,M,K80,0,0,10506663
US,2013,50-54,F,K80,6,17,11485360
US,2013,50-54,M,K80,10,29,11060993
US,2013,55-59,F,K80,18,33,10904047
US,2013,55-59,M,K80,21,45,10268546
US,2013,60-64,F,K80,20,45,9444556
US,2013,60-64,M,K80,30,60,8662539
US,2013,65-69,F,K80,33,52,7690162
US,2013,65-69,M,K80,40,69,6901813
US,2013,70-74,F,K80,39,75,5723763
US,2013,70-74,M,K80,38,66,4878749
US,2013,75-79,F,K80,42,70,4291752
US,2013,75-79,M,K80,55,90,3390044
US,2013,80-84,F,K80,67,121,3397838
US,2013,80-84,M,K80,67,107,2364502
US,2013,85+,F,K80,280,487,3964645
US,2013,85+,M,K80,139,248,2029069
US,2014,0-4,F,K80,0,0,9715944
US,2014,0-4,M,K80,0,0,10162862
US,2014,10-14,F,K80,0,0,10122728
US,2014,10-14,M,K80,0,1,10551032
US,2014,15-19,F,K80,0,0,10282180
US,2014,15-19,M,K80,0,0,10778182
US,2014,20-24,F,K80,1,1,11157116
US,2014,20-24,M,K80,1,2,11734876
US,2014,25-29,F,K80,3,7,10814504
US,2014,25-29,M,K80,2,6,11154019
US,2014,30-34,F,K80,0,2,10711000
US,2014,30-34,M,K80,1,4,10796288
US,2014,35-39,F,K80,5,8,9959734
US,2014,35-39,M,K80,5,8,9913940
US,2014,40-44,F,K80,2,7,10342116
US,2014,40-44,M,K80,7,16,10187508
US,2014,45-49,F,K80,4,13,10509217
US,2014,45-49,M,K80,11,19,10310760
US,2014,5-9,F,K80,0,0,10046117
US,2014,5-9,M,K80,0,0,10480153
US,2014,50-54,F,K80,17,30,11464466
US,2014,50-54,M,K80,12,34,11045022
US,2014,55-59,F,K80,18,31,11042238
US,2014,55-59,M,K80,21,40,10416082
US,2014,60-64,F,K80,24,42,9672090
US,2014,60-64,M,K80,29,49,8855150
US,2014,65-69,F,K80,34,66,8062323
US,2014,65-69,M,K80,36,74,7234673
US,2014,70-74,F,K80,33,64,5967007
US,2014,70-74,M,K80,56,72,5091435
US,2014,75-79,F,K80,49,87,4408952
US,2014,75-79,M,K80,59,107,3507421
US,2014,80-84,F,K80,75,121,3379011
US,2014,80-84,M,K80,69,120,2376937
US,2014,85+,F,K80,263,426,4033776
US,2014,85+,M,K80,157,238,2099470
US,2015,0-4,F,K80,0,0,9734572
US,2015,0-4,M,K80,0,1,10190134
US,2015,10-14,F,K80,0,0,10097361
US,2015,10-14,M,K80,0,0,10517252
US,2015,15-19,F,K80,0,0,10303239
US,2015,15-19,M,K80,0,0,10787033
US,2015,20-24,F,K80,0,1,11043025
US,2015,20-24,M,K80,1,1,11646473
US,2015,25-29,F,K80,2,4,11029349
US,2015,25-29,M,K80,2,7,11402007
US,2015,30-34,F,K80,0,2,10765946
US,2015,30-34,M,K80,4,7,10875937
US,2015,35-39,F,K80,6,9,10166224
US,2015,35-39,M,K80,4,7,10142245
US,2015,40-44,F,K80,7,14,10142266
US,2015,40-44,M,K80,7,9,9989891
US,2015,45-49,F,K80,6,11,10473254
US,2015,45-49,M,K80,12,27,10288356
US,2015,5-9,F,K80,0,0,10029953
US,2015,5-9,M,K80,0,0,10460866
US,2015,50-54,F,K80,16,25,11329624
US,2015,50-54,M,K80,17,31,10921871
US,2015,55-59,F,K80,13,34,11173781
US,2015,55-59,M,K80,21,35,10559735
US,2015,60-64,F,K80,20,44,9926854
US,2015,60-64,M,K80,28,47,9085876
US,2015,65-69,F,K80,40,72,8454324
US,2015,65-69,M,K80,48,83,7576768
US,2015,70-74,F,K80,41,70,6175400
US,2015,70-74,M,K80,56,91,5281726
US,2015,75-79,F,K80,68,97,4507381
US,2015,75-79,M,K80,62,96,3603446
US,2015,80-84,F,K80,82,127,3386269
US,2015,80-84,M,K80,70,116,2407460
US,2015,85+,F,K80,304,472,4093329
US,2015,85+,M,K80,142,234,2169767
US,2016,0-4,F,K80,0,0,9742528
US,2016,0-4,M,K80,0,0,10194209
US,2016,10-14,F,K80,1,1,10104766
US,2016,10-14,M,K80,1,2,10529234
